mint,burned,burn_utc,burn_signature,current_raw_owner,current_world_staked,current_beneficial_owner,current_world_staking_wallet,latest_event_utc,latest_signature,quest_user_wallet,quest_staking_wallet,current_stake_deposit_utc,current_stake_deposit_signature,best_known_last_qualifying_quest_utc,best_known_last_qualifying_quest_signature,quest_history_source,deep_history_status
F43WwdreqUzurH1EBWH3fkcXMZbWQPGcGSdjGTzeDA7E,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:52:52Z,3cd4fdiBSawgwfeAPuUvnCtRLXKEYdDR24JNXjwvZ9iJ3ocb12BNxEj42B3x2oKgsQbeLqZunHrMzzw2X7ubN6XR,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:52:52Z,3cd4fdiBSawgwfeAPuUvnCtRLXKEYdDR24JNXjwvZ9iJ3ocb12BNxEj42B3x2oKgsQbeLqZunHrMzzw2X7ubN6XR,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
F7RNBHGUA79nqByB2qz9ZSwoMLBwr6fEGwh2t2WxFnhV,0,,,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,1,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-04-14T13:07:15Z,42gLfQKcxGbycJVbgp5dZ1UrtTDsnYUSKDjhU7jg8EF3dVvhiJCLpsW8o2oewzemaaC4NVgt9TN7JmscysqK1AU3,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-04-14T13:07:15Z,42gLfQKcxGbycJVbgp5dZ1UrtTDsnYUSKDjhU7jg8EF3dVvhiJCLpsW8o2oewzemaaC4NVgt9TN7JmscysqK1AU3,2026-08-26T21:34:16Z,5y9KKMidZA2pNm3QLD2z2j7BfPbwsAQt6HEVyCQMK7sSkCy7PRQUy35JJG3GRnTBDLDeD6YVxYpw9nXSayk6pTiK,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
F7nhaMc1XoRhTEi9yEwniuTpjdwmmL9rM695bCRz4rCC,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:38:32Z,5f8R6mzXXfGk3C4UPJdhjKsuEMCrSo8nN8hN1SCb6yPPU7haznNyqm7rmwJLMG1Nq6VwgXm2SSqnajmpkUZPXoYt,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:38:32Z,5f8R6mzXXfGk3C4UPJdhjKsuEMCrSo8nN8hN1SCb6yPPU7haznNyqm7rmwJLMG1Nq6VwgXm2SSqnajmpkUZPXoYt,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
F8htxjaGNS8pfB6GxP6JYJYALCEdxhH8BWwr6EJu7mLv,0,,,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,1,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2026-04-30T12:28:13Z,3zEwhq37bFz9ruUF3aZTz4FHHHtmUfQ3Z1StgY7Y8F3AdoRJEWzyGTgkdhFLBbDNrK7J4jg3Gu6gqKYUxfAPBtnQ,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2026-04-30T12:28:13Z,3zEwhq37bFz9ruUF3aZTz4FHHHtmUfQ3Z1StgY7Y8F3AdoRJEWzyGTgkdhFLBbDNrK7J4jg3Gu6gqKYUxfAPBtnQ,2026-08-26T21:34:16Z,5y9KKMidZA2pNm3QLD2z2j7BfPbwsAQt6HEVyCQMK7sSkCy7PRQUy35JJG3GRnTBDLDeD6YVxYpw9nXSayk6pTiK,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
F8qRgQDUcpBh3ia3nqzMA6S8gJC2zNjD6iTGfmoB5rh9,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:17Z,21vkAUc36d8a9yFggfdALakrZrRDLvDaHtdYS8NsLhz81sbdfzYKhsKVXTRkZS9Y3tvGiWr6PZgxuxhkA56MW5zn,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:17Z,21vkAUc36d8a9yFggfdALakrZrRDLvDaHtdYS8NsLhz81sbdfzYKhsKVXTRkZS9Y3tvGiWr6PZgxuxhkA56MW5zn,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
F8wmwU2a9FBsuFEAjWScENd3jY47er4Yrix8yKREmWT7,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:34:24Z,3wdaxVJWyDyBD8kCzXRsSDZz4TLgAGo7FesjM7o4fLxC7kCnQY7KHapxAtQgsDBK4iC6bmLKb9eP3TYgusoGtfxR,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:34:24Z,3wdaxVJWyDyBD8kCzXRsSDZz4TLgAGo7FesjM7o4fLxC7kCnQY7KHapxAtQgsDBK4iC6bmLKb9eP3TYgusoGtfxR,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
F9tdCuubJinyK5obLPfyQro5yKLcMyca2esP7ctC1uL9,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:08:49Z,BSLkphmSkA1UGS5sbhVVdouWdU3jeenw1ripyW74twnbdffCqu25L2hEqsSGATzy7fP5b6gyZiTx22Cr7CGhXSN,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:08:49Z,BSLkphmSkA1UGS5sbhVVdouWdU3jeenw1ripyW74twnbdffCqu25L2hEqsSGATzy7fP5b6gyZiTx22Cr7CGhXSN,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
FAAne5kFwWdEhJi4zzWPtk9SvEa2JoCgJ82smtArgLSe,0,,,5rEfNxZ9czZ5aFAVc3CNLJMdKP5Yy58EMPW7p5Naq1jb,1,HCWQuh29WhHNkTam3vrV2DrWuBDyHzcSVDrLAgo2pph6,5rEfNxZ9czZ5aFAVc3CNLJMdKP5Yy58EMPW7p5Naq1jb,2025-05-05T06:53:44Z,4pbcEk8sXHWWZ8jbY14Y31wdTcfR2smiLC7Vs5v5tqF7XqutBpPE4GtCgHh9Nh9nB17L2hugChjLtLb7wc42HJLc,HCWQuh29WhHNkTam3vrV2DrWuBDyHzcSVDrLAgo2pph6,5rEfNxZ9czZ5aFAVc3CNLJMdKP5Yy58EMPW7p5Naq1jb,2025-05-05T06:53:44Z,4pbcEk8sXHWWZ8jbY14Y31wdTcfR2smiLC7Vs5v5tqF7XqutBpPE4GtCgHh9Nh9nB17L2hugChjLtLb7wc42HJLc,2026-08-17T14:06:03.000Z,3k15GgaM5brAMcpjjwvufSkYd9MTUVQQr46zpR9maZcR5W2Z5nobxMxGYP7FataRN5R2YSPoCxyZDWjsjAU3QSS4,DUNE_LIVE,LIVE_POST_BASELINE
FAyM7HyjfeT6mj33WG9GQkTCvgLt3BogrzqZNdpkCKgy,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:25Z,2ShD7cQb42ACM2hUyydUzWQaZmCb8e35Bo2yjaBJhTuncPFni1wCq9xK35Z9P13ttxqu1zN1argVm8VB9zBEbXAY,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:25Z,2ShD7cQb42ACM2hUyydUzWQaZmCb8e35Bo2yjaBJhTuncPFni1wCq9xK35Z9P13ttxqu1zN1argVm8VB9zBEbXAY,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
FBU6oHfXejRg2ry7EajdJZzLgxexAw6ZPKzzyp9xHifY,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-08-14T10:17:52Z,3TCmiivJfCxWu3zcEjKyaymVcaedd5eBwn4Lsv19YWZ3K1cwYwjMShuCVyCZvSDTCKEdaoTpjDgBWE9Cd1xzts1H,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-08-14T10:17:52Z,3TCmiivJfCxWu3zcEjKyaymVcaedd5eBwn4Lsv19YWZ3K1cwYwjMShuCVyCZvSDTCKEdaoTpjDgBWE9Cd1xzts1H,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FDYsXsm3QV1QQMpBGFDSkieQ4jxq29w9kwUf8hGsnG3q,0,,,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,1,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:24:16Z,3E4reR2G4it3vhrV6VeohXXDCra35WSkUMfh4wMFw54sJ2kWg3V6c2SvaJBdYLKy8F5GLWcbE8Njb8rJnWi57LDL,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:24:16Z,3E4reR2G4it3vhrV6VeohXXDCra35WSkUMfh4wMFw54sJ2kWg3V6c2SvaJBdYLKy8F5GLWcbE8Njb8rJnWi57LDL,2026-08-21T19:39:25.000Z,4AT1PFFkyADXcz2QFJi78yrTeP8dAhFkfWJU5JCvpEx2a7pWsAxn14owrdqpvwkTU7bAzxxCYoBijEksgty9W6qe,DUNE_LIVE,LIVE_POST_BASELINE
FDjZ1V14j4cCuUrAKjHCToWVW7zeUaaw19nHoqCQkhVm,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:38:52Z,ZjV4seG4925q2AjvR6cDW9thkdtaDUwgdtN3UX1CeFei2m98daxSXsfvziovqJzXUbFs4jN9cMBKxdSJw6AaSja,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:38:52Z,ZjV4seG4925q2AjvR6cDW9thkdtaDUwgdtN3UX1CeFei2m98daxSXsfvziovqJzXUbFs4jN9cMBKxdSJw6AaSja,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FERcEv5SpjZ2kj6R3ZFaWTAPxQGCajgaKYWjRXa89SjP,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:40:05Z,2wHrsgsxxqAL2FJRd5b2v3Jibygbrt2SXZkVMdCPX4h42AaCxwAY9bK29PtEyAzEH4nAMxyx6oKK2r6kkefjUVyF,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:40:05Z,2wHrsgsxxqAL2FJRd5b2v3Jibygbrt2SXZkVMdCPX4h42AaCxwAY9bK29PtEyAzEH4nAMxyx6oKK2r6kkefjUVyF,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FEfjzU5jGdiY5YB66yemTcu2xLad7nme4U793YjjCUZQ,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:42Z,3ga1BCBn1sZTeML3o3P39EUqtjLy48P9eRNd9wr8LLRzRkQiKmBwELdmN1QyA1xp9b6QZfKxU6ahss24zEaVpNRo,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:42Z,3ga1BCBn1sZTeML3o3P39EUqtjLy48P9eRNd9wr8LLRzRkQiKmBwELdmN1QyA1xp9b6QZfKxU6ahss24zEaVpNRo,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FH21vWAvV1cTqNfRa7QKtnGJW7eJjXYTpoKexCzogcTU,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:18:26Z,2Rf85uRm9uwv7e34BRMrej42NoE2LJwYQq5agaSc8EmMpaHGGrzWcrNXY96kZwLLSEhzRg1KcNThCVyxm5sZgQVX,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:18:26Z,2Rf85uRm9uwv7e34BRMrej42NoE2LJwYQq5agaSc8EmMpaHGGrzWcrNXY96kZwLLSEhzRg1KcNThCVyxm5sZgQVX,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
FHymXZ8zMPhWT99MyrtocLwqj1yenm7ZuXquTiMtnP2C,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:02Z,4BdTJ6Mcp6Xb1P6WqqFmGmq9FF9KGe3TrxuZMVExyYdxDpbo9R4JqVpgzXQDdQbMX4Ar2z84wcUi3x36tcoYwVMs,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:02Z,4BdTJ6Mcp6Xb1P6WqqFmGmq9FF9KGe3TrxuZMVExyYdxDpbo9R4JqVpgzXQDdQbMX4Ar2z84wcUi3x36tcoYwVMs,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
FJphu6ZnZmAEmdnE8tEjxrXuWMceSomqSDkHifWbh1Ea,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-20T08:30:12Z,ibHUTHgd5XGv3BQLbGet3DA8ZApWtMqvocsLiNwUTdjxjtKwvg9WCunu8533EQRJEeYV6MkNksi3FR48jNgJmf2,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-20T08:30:12Z,ibHUTHgd5XGv3BQLbGet3DA8ZApWtMqvocsLiNwUTdjxjtKwvg9WCunu8533EQRJEeYV6MkNksi3FR48jNgJmf2,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
FLCp2JCi24g29zqeUFQywA7P7CACtRRZcFqbwwgDjHoG,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:37:56Z,ZEy7P17CBjK9mMn6EKNuG2uLRzkcMyEFC7LgP4RGAQsUZhcijM6zA5YAM4gkeTkahubLP4ytUNoZau9FLVMvL7w,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:37:56Z,ZEy7P17CBjK9mMn6EKNuG2uLRzkcMyEFC7LgP4RGAQsUZhcijM6zA5YAM4gkeTkahubLP4ytUNoZau9FLVMvL7w,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FMhvA1Asikegcp7hVGJBeRSkDNPvqhcYCpD8fzZZRnfF,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:42:47Z,2WX7hWMFCKhEkgDfWyBRR2UZxnTas6DMxrGR4Vhdse1aH7h5ux6S6FoHisAmAAH37MksC9V2pTyrSPe6kDcGNy7w,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:42:47Z,2WX7hWMFCKhEkgDfWyBRR2UZxnTas6DMxrGR4Vhdse1aH7h5ux6S6FoHisAmAAH37MksC9V2pTyrSPe6kDcGNy7w,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FNEFvGSdEpfcjAYbRmwFw6e4cAwpNaUt2wSSq2zHvdD2,0,,,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,1,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:30:54Z,386yAc5sPvoMyUKSGsunNfuVwPCKEANg2faBVTyVrB6SXrHmoEZXF3WbRf17F3JLVFjnrbPzWPEbmP5Z3ext5n2E,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:30:54Z,386yAc5sPvoMyUKSGsunNfuVwPCKEANg2faBVTyVrB6SXrHmoEZXF3WbRf17F3JLVFjnrbPzWPEbmP5Z3ext5n2E,2026-08-21T19:39:25.000Z,4AT1PFFkyADXcz2QFJi78yrTeP8dAhFkfWJU5JCvpEx2a7pWsAxn14owrdqpvwkTU7bAzxxCYoBijEksgty9W6qe,DUNE_LIVE,LIVE_POST_BASELINE
FP2nmYW2YAy137sZyppskuYsjFYx3Hu7rzfN9bdBibPS,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:47:41Z,4bnUGvDpJKG2xEoYzWgU4A5S5Q3s3GmVxX9tDbxzHBPRUwf9Be9QyJ4HfgfXsw4dxFa9YoPjgciET5YBP5xsJdDH,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:47:41Z,4bnUGvDpJKG2xEoYzWgU4A5S5Q3s3GmVxX9tDbxzHBPRUwf9Be9QyJ4HfgfXsw4dxFa9YoPjgciET5YBP5xsJdDH,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
FPLmNbh7qd6Q9mrvXC5kSXgqwok6rYNf4zG5239pDgSP,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:52:34Z,2zGetJZAQZ4dHYkvh3yLa1936AMKJ7Zu3YpdAjR2LKvwHGzEhQJAd7JZxsTKtTFiAZWJtkyxBYi3UbBGHNjHjWJJ,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:52:34Z,2zGetJZAQZ4dHYkvh3yLa1936AMKJ7Zu3YpdAjR2LKvwHGzEhQJAd7JZxsTKtTFiAZWJtkyxBYi3UbBGHNjHjWJJ,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
FQVUE7ZfJdoFugVH2xX4hr4eTmKZpGaKdSGW43ZgFk9r,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:45:44Z,3FhKF2eLeheiCUAK8EtRuPqxC1TsgDmtrCMik4s5dPi3ArzaDSrnR2wEQZJENCyzZjqQ6eQ6mnhxmvbXSB8KEzRE,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:45:44Z,3FhKF2eLeheiCUAK8EtRuPqxC1TsgDmtrCMik4s5dPi3ArzaDSrnR2wEQZJENCyzZjqQ6eQ6mnhxmvbXSB8KEzRE,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
